mass v1 v2 v3 v4 v5 v6 tag
mass tag
797.635785047 4ee
1601.95766502 4mm
1128.51686832 4mm
80.8388215378 e
85.8620904829 m
1197.36557363 4me
100.003867184 m
90.5840639232 e
95.9404284601 m
1519.6607814 4me
87.9527996654 e
83.3045174634 m
1327.75369601 4me
86.9374773247 e
91.7539632868 m
1408.44941344 4me
617.579332683 4mm
87.2830414484 e
83.4116528584 m
1651.67056945 4me
92.7815549094 e
91.409271158 m
1343.28053099 4me
131.14089409 g
1691.14266908 4mm
1514.44056302 4ee
86.5575374324 e
92.0403971102 m
1489.87942771 4me
33.5267636999 g
1542.24045238 4mm
83.4969050165 m
84.5390963134 e
92.3469575267 m
1441.19975552 4me
87.2117999203 e
59.9797840079 m
1250.58898332 4me
92.5433253484 e
85.6986212469 m
1467.20963302 4me
89.2332477935 m
81.6223320775 m
91.6478380207 e
89.0402443659 m
1438.52697117 4me
789.761082339 4ee
95.1117426518 m
91.9682344988 e
90.5896529469 e
87.8036558933 m
1479.15142041 4me
70.8717232651 m
89.203189658 e
91.9292211571 m
1523.32328519 4me
1438.49136423 4ee
89.3178460011 e
85.5700890145 m
1461.33936512 4me
92.0429344166 e
81.5210842534 m
1472.60003788 4me
1500.74122933 4mm
1137.85747618 4ee
91.1373791354 e
84.7933184501 m
1469.11842561 4me
1719.92818199 4mm
1198.4103525 4mm
91.3189365681 e
87.8547950377 m
1349.52075518 4me
89.046134598 m
1550.56406514 4mm
91.9532913235 e
96.0575637348 m
1558.91002467 4me
1495.91097563 4ee
92.0418728292 e
113.282042037 m
1555.65726388 4me
89.7650075826 e
72.4234733269 m
1124.55866906 4me
1389.67576813 4mm
87.5366879292 e
80.1439659271 m
1418.82124082 4me
87.3056923477 e
94.8062063864 m
1337.74854977 4me
1446.02275881 4ee
92.7326010502 e
88.7732633381 m
1443.00823846 4me
89.4848983999 e
85.9545398717 m
1438.1111307 4me
1491.44763685 4ee
91.1694382893 e
90.9988128441 e
97.3947987219 m
1524.15775328 4me
1223.35191455 4mm
69.7919814127 m
94.5951767108 e
89.8422617215 m
1523.83577757 4me
1453.29745826 4ee
93.6970973076 e
89.8256892289 m
1301.19175499 4me
1246.2698967 4ee
563.592186842 4mm
1494.09891117 4mm
93.0674279227 e
91.4836081352 m
1428.84112279 4me
1477.15809186 4ee
1483.50267615 4mm
108.221601567 e
687.932874457 e
95.1066498811 m
91.6038550066 e
96.8307537029 m
1446.71971398 4me
97.9633004027 e
98.696400697 m
1382.44510588 4me
1450.01146916 4ee
90.2893466165 e
84.7074856903 m
1674.00048324 4me
1537.89756677 4ee
1412.36963652 4mm
1912.53822261 4ee
1638.78469217 4ee
99.1549529729 m
1450.52428068 4ee
1509.94354101 4ee
1442.35435188 4mm
86.0658821987 e
1445.29884419 4mm
89.8430531067 e
94.164429809 m
1555.63019767 4me
93.3185425036 e
78.3419468496 m
1356.43813035 4me
1122.58789184 4mm
98.0504566909 e
87.7985773309 m
1445.45841968 4me
91.0587644344 e
91.073821881 e
89.5921238686 m
1464.18931446 4me
85.7694835331 e
71.6055520413 m
1340.74757937 4me
1559.55163809 4ee
90.0033354912 e
87.7842817022 m
1469.03651058 4me
1488.40682004 4mm
82.5613009027 m
1246.48572688 4ee
7.90884105863 e
92.6438930654 e
81.2981617064 m
1394.40649216 4me
85.109736649 m
1462.31068466 4mm
1504.12564198 4mm
96.7529017046 e
23.6815430973 m
766.869740377 4me
85.739530945 m
92.6275880512 e
73.7559576735 m
1390.44033729 4me
92.2715037794 e
95.8491326226 m
1564.2310353 4mm
1339.71957864 4mm
93.1114802919 m
1498.57811875 4ee
88.6498614251 e
90.1174962513 m
1420.1502187 4me
92.0743714866 e
122.633323192 m
1505.74782513 4ee
89.8338937521 e
1497.8128661 4mm
90.4911359499 e
103.203694379 m
1483.61418114 4me
1447.11424109 4mm
92.1664794847 e
103.487772077 m
1560.81293827 4me
86.2221193555 e
113.058438855 m
1579.98615198 4me
1128.40870507 4mm
95.2255318039 e
100.794200077 m
1579.57715195 4me
104.154447111 m
89.507886193 e
95.3559925165 m
1051.89732055 4me
89.7077279563 e
90.4519434829 m
1384.01436048 4me
1314.13540371 4ee
1537.3480484 4ee
90.7438916339 e
89.1989378325 m
1468.51569902 4me
90.5032719415 e
99.8382890678 m
1704.08955843 4me
337.990075128 e
87.0578434432 m
91.5896537761 e
85.300828894 m
1459.02237422 4me
88.0252671859 e
116.423108231 m
103.292447519 m
98.5259624857 e
93.8470419783 m
1613.56808283 4me
1496.17562142 4mm
1376.9208568 4mm
91.5852234568 e
93.3240747988 m
1521.00802751 4me
90.9752860062 e
88.7461402124 m
1397.33810908 4me
89.8040333128 m
90.8175660645 e
87.0181984999 m
1103.50467576 4me
1527.58627143 4ee
1529.36006503 4mm
89.691955023 e
93.4863838837 m
1490.54839368 4me
1572.33758685 4mm
90.5226186339 e
83.1592506623 m
1468.35906088 4me
90.7442033375 e
93.5803131239 m
1397.32606766 4me
95.426020106 e
87.7034748735 m
1391.1437727 4me
91.6166271949 e
81.3991121782 m
1430.19133473 4me
93.2042165072 e
94.1704084577 e
88.7662980468 m
1424.80325332 4me
89.5800690455 e
1580.15139813 4mm
90.3146692875 e
89.366619395 m
1377.41042575 4me
1597.69415335 4mm
94.5991637235 e
1353.59728389 4ee
42.5606575725 m
1666.10524911 4ee
1498.00713108 4ee
93.1943350695 e
95.5360555738 m
1809.52183356 4me
1628.60512487 4ee
738.672362862 4mm
1494.47190246 4mm
1554.4146248 4ee
1476.36515678 4ee
54.266596406 e
93.4583714059 m
1180.72547969 4me
88.7041148933 e
89.0929172669 m
1402.72068694 4me
1653.78090565 4mm
90.705627341 e
91.0349886447 m
1539.57327671 4me
91.0439476187 e
88.0321952437 m
1203.26199124 4me
1321.0955976 4mm
1521.54823232 4ee
1390.8531637 4mm
1501.51230486 4ee
90.8686183358 e
76.8573205813 m
1583.8014457 4me
92.3083352797 e
87.2973596885 m
1575.20858204 4me
89.8091559193 e
94.6759372609 m
1445.61688337 4me
92.3809218583 e
70.6666675546 m
1524.67687415 4me
1357.7599825 4ee
48.0806807076 m
91.1255002066 e
97.1921998446 m
1600.49114899 4me
1327.84742763 4mm
89.2536488592 m
91.7574300665 e
88.7959813344 m
1072.36479877 4me
75.4482209632 e
90.2486849453 m
1551.56783677 4me
1442.1126807 4ee
54.2812515609 e
91.2499799327 m
1509.44668687 4me
1452.12710514 4mm
90.178549583 e
91.1298606939 m
1506.74073161 4me
1745.75315419 4mm
1216.591245 4ee
1784.79837753 4mm
1145.94678609 4ee
99.1107965338 m
90.8116882968 e
101.586896744 m
1593.53240248 4me
94.6832715069 e
75.9990129609 m
1300.3557207 4me
83.0946339124 e
88.8863321238 m
1449.93670391 4me
87.6724732413 e
1488.91652808 4ee
90.2123442125 e
84.4800626721 m
1446.62269783 4me
1485.16927723 4ee
92.6476719662 e
82.9438336637 m
1349.14986399 4me
1359.98052638 4mm
91.3893624684 m
338.313299573 e
1445.99817008 4mm
1744.95245789 4ee
84.1213504707 e
98.8797692588 m
1611.44237741 4me
92.219235754 e
92.7159492594 m
1105.29809825 4me
93.9735290227 e
94.6012917489 m
1728.79263626 4me
90.4236804749 e
92.0648910041 m
1340.08802975 4me
1438.16011442 4ee
75.0994655101 m
91.2599220305 e
84.0924768627 m
1412.78960455 4me
69.2069043525 e
99.4208456405 m
1362.95413646 4me
97.5770080322 e
93.6207212012 m
1634.13444057 4me
1109.09169773 4mm
91.1699040516 e
75.8623994204 m
1487.67336454 4me
92.6211836681 e
89.0949556543 m
1201.40742685 4me
1503.26972586 4ee
91.1000376829 e
91.6694150873 m
1524.93789924 4me
88.9012772395 e
89.7921025833 m
1407.79066789 4me
1503.77322832 4ee
88.2780380039 e
1487.41096311 4mm
1017.39671513 4mm
94.9085298088 e
104.979494691 m
1479.54390405 4me
91.0457087809 e
861.074825226 4mm
93.5102898722 m
992.471657532 4mm
91.0845383418 e
92.9885283523 m
1549.38874741 4me
92.0595242806 m
1766.11523275 4ee
1462.38338861 4mm
91.5464438 e
90.3952511223 m
1418.45564497 4me
89.2704923463 e
85.6359834906 m
1035.23011985 4me
88.4149745291 e
93.8914218115 m
1235.38545613 4me
96.3570965852 e
88.706378454 m
1406.64205294 4me
1576.47385132 4mm
23.4064449938 m
92.0649093796 e
96.8549939378 m
1591.88503737 4me
94.1397417723 e
91.8011969454 m
1541.5502077 4me
83.3113533079 m
1427.51045111 4ee
1441.59168983 4ee
14.9787575221 m
89.7993107526 e
87.5703178349 m
1476.77813715 4me
1446.54544107 4ee
1580.59795513 4mm
1834.37085251 4ee
1475.3452075 4mm
86.870143376 e
87.2977581905 m
1420.06779587 4me
91.5300491818 e
1555.68551407 4ee
1545.01943281 4ee
1226.69095074 4mm
89.4697189307 e
89.2442037119 m
1384.7585246 4me
89.2429790498 e
80.5505957237 m
1368.63911235 4me
92.8298390397 e
1665.30454819 4mm
1487.83365648 4ee
1502.28888716 4ee
76.6970041514 m
87.1172345711 m
1533.45938246 4ee
52.2553013642 e
45.1885011803 m
1027.79383727 4me
91.9387145142 e
91.2262921699 m
721.851262769 4me
85.5007299672 m
91.15188036 e
94.8298187063 m
1619.26379329 4me
86.4049409158 e
109.316168994 m
1648.80129304 4me
1384.25367103 4mm
109.060383711 m
1494.28797764 4ee
96.4882678493 e
89.6174691872 m
1548.39863938 4me
91.7959221089 e
95.4476561967 m
1681.49572274 4me
90.6189601655 e
132.151943522 m
91.3039900042 e
96.5488630456 m
1274.39289523 4me
1423.38517818 4ee
90.7119610256 e
91.1992865614 m
1522.07607996 4me
87.5564511094 m
1569.45374535 4ee
91.3582224232 e
90.7243709412 m
1399.01388451 4me
88.5027318869 e
93.7060811046 m
1473.14623058 4me
92.3010174141 e
85.3822744766 m
1437.52444112 4me
1441.57701925 4ee
92.0661755149 e
132.03087623 m
1402.81432977 4ee
91.7958418542 e
90.4318806018 e
43.4830593896 m
909.085417011 4me
1460.64660075 4ee
1766.65735634 4mm
1578.61037442 4mm
1004.2051914 4mm
89.8572281795 e
100.937738119 m
1568.31996427 4me
91.7042251804 m
164.358993579 g
1475.64354415 4ee
90.7971686246 e
93.7435122135 m
1090.8004488 4me
1551.30745275 4ee
88.6521659041 e
81.6662533687 m
1411.31042205 4me
89.628313417 e
96.0478002135 m
1530.87207993 4me
1542.77065113 4ee
1597.66548854 4mm
1279.21378515 4mm
1590.76544408 4ee
1408.9969464 4mm
92.6410642076 e
83.3887972486 m
1503.03850969 4me
84.1520928959 m
60.8015710916 m
1415.37808927 4ee
82.4196701399 e
88.6185465753 m
1464.11507655 4me
90.9581593531 e
95.3035827729 m
1507.93849578 4me
5.0977007861 e
102.791502335 m
86.2655185742 e
76.493144296 m
1441.89066678 4me
1629.73140038 4mm
90.6128570496 e
72.2143488686 m
1558.92654734 4me
89.5050872051 e
88.6583356364 m
1448.55168595 4me
1502.06668188 4mm
1395.75504741 4mm
92.2487652092 e
86.4498416624 m
1508.9943872 4me
1496.48797108 4mm
89.1233868239 e
93.8789490128 m
1487.47069314 4me
88.9387048105 m
87.8996585659 e
87.1116582693 m
1478.03171537 4me
84.5837048871 e
92.8335505674 m
1476.03233256 4me
1568.59127179 4ee
1390.70354982 4mm
1521.55434825 4ee
130.109192989 e
102.457886939 m
107.259918954 e
72.6523672765 m
91.711807647 e
92.6598162336 m
1450.90495404 4me
1511.62244858 4mm
1405.9375795 4ee
1414.03235402 4ee
1578.3850022 4ee
90.8873450963 m
97.4166720567 e
96.0649495552 m
1373.81586901 4me
1631.08183495 4ee
92.1199199397 e
130.529576472 m
67.1066922382 e
83.4508127505 m
1421.1583408 4me
86.896869559 m
1365.32107417 4ee
95.3653221062 e
93.5682382655 m
1511.98074262 4me
1398.79758494 4mm
1487.95381029 4mm
1439.69822412 4ee
1434.90678274 4mm
1546.6278191 4mm
1538.31829196 4ee
1571.07852466 4mm
1449.65458529 4ee
1362.80461934 4mm
84.4108890749 m
1299.76606804 4ee
89.3951843286 e
91.4198685531 m
1176.22874238 4me
86.9756419116 e
123.701971974 m
42.3658290235 e
21.3702737462 m
1577.54957117 4ee
77.5039445538 m
1251.4578655 4mm
85.2513801572 m
60.8188457135 m
88.9161911715 e
84.0119279796 m
1482.94922564 4me
1499.79564141 4ee
87.3559939561 e
88.9071908601 m
1433.97253831 4me
89.3490317135 e
109.499751001 m
1627.08146436 4me
91.9043359276 e
77.7069456824 m
1439.89719677 4me
815.076010586 4ee
1507.48503152 4ee
92.26673663 e
90.8901760842 m
1489.30325785 4me
92.0880353327 e
1326.76198839 4mm
85.5367374403 m
88.6171641934 e
99.7604601252 m
1497.59562101 4me
1436.04182913 4mm
1629.19485678 4mm
1520.98839725 4mm
95.3629993897 e
76.5868305973 m
1415.67366678 4me
90.6598094853 e
99.1006253676 m
1638.69817449 4me
1603.01191065 4ee
90.9635143103 e
90.5323013029 m
1419.36156373 4me
1458.19522947 4mm
89.7158126228 e
84.3395900742 m
955.212376257 4me
94.2768701559 e
101.855150989 m
1619.82549847 4me
1497.98317387 4ee
1482.46011297 4ee
1493.00245067 4ee
89.7133329963 e
91.9926764438 m
1454.29439947 4me
1536.47168454 4mm
86.7421525962 e
85.8637204161 m
1483.57201518 4me
86.5576619239 e
87.0881063255 m
1430.36592311 4me
1568.42155879 4ee
1512.15183922 4ee
89.2242664418 e
99.7545913053 m
1453.57585941 4me
92.7893406139 m
856.759964045 4mm
1287.66286779 4mm
1353.17878933 4mm
90.5116408108 e
98.3400249421 m
1701.72398955 4me
1562.52977558 4ee
1476.03140276 4ee
32.378308706 g
1576.1610995 4ee
86.1771128705 m
93.2258874229 e
61.9593337534 m
1384.51455062 4me
1593.41671597 4ee
1552.33016471 4ee
95.1014656377 m
87.3868573369 e
88.019402312 m
1466.22025137 4me
1428.55175833 4mm
95.2450265061 m
919.582778052 4mm
89.3649548604 e
1357.84544495 4mm
90.5790500615 e
94.4083167236 m
1836.07035099 4me
1673.4671489 4mm
88.6707633013 m
1420.53256738 4mm
1557.39440144 4ee
1454.21014303 4mm
91.1890508118 m
1493.76493713 4ee
117.441126089 e
56.0037642903 m
1520.45434855 4mm
1324.70501201 4ee
1499.02868987 4ee
58.13851759 e
82.2898212745 m
1374.14970696 4me
63.9180397075 m
1304.71460554 4ee
1496.71090542 4ee
91.6255944267 e
91.7298456696 m
1525.83854546 4me
1476.75714514 4ee
84.8967484662 g
90.1042506614 e
81.7760751582 m
1381.31430522 4me
89.7214652158 e
88.071795156 m
1405.66104991 4me
91.6792380253 e
95.1393273592 m
1556.82943705 4me
1499.86852278 4ee
89.6194530202 e
305.788009737 e
91.2755888964 m
91.4854019566 e
84.9355079019 m
1303.72130057 4me
81.2864781434 e
91.8823856044 m
1398.08465545 4me
1443.23771788 4mm
90.0524087407 e
90.4263664696 m
1310.92891313 4me
87.2921774367 e
90.3746245539 m
1472.13179619 4me
81.3272704678 m
92.5855407129 e
92.8124971669 m
1576.26135553 4me
67.5660087899 m
86.0507943307 m
1532.15615323 4ee
94.8132705737 e
52.7306716704 m
1556.15520984 4me
1398.98350735 4mm
86.237385475 e
86.5753950014 m
92.4256610314 e
88.0265540582 m
1440.19798093 4me
1460.1438005 4mm
96.2218064205 m
87.9293479487 e
99.8101776445 m
1596.49972081 4me
1482.42299014 4ee
79.9320253775 g
1353.06515545 4mm
94.3843325829 e
51.2654128056 m
1572.22027874 4me
91.8486141343 e
93.5563631112 m
1564.8952567 4me
88.154898333 m
1228.55404847 4ee
1563.49041999 4mm
94.8083015394 m
1411.34549989 4mm
92.8122746158 e
93.6481473228 m
1503.43340698 4me
90.7466296483 e
1486.38002203 4mm
92.1711905987 e
94.4326857441 m
906.673878971 4me
95.2939925885 e
74.9424030881 m
1373.13010086 4me
108.206679766 e
89.6005104845 m
1417.24094552 4me
92.2722767353 e
99.7799986091 m
1616.39194075 4me
76.3741838125 e
1445.64342009 4ee
1546.70434381 4ee
1191.05363626 4mm
92.7832232386 e
96.5780411785 m
1504.60676397 4me
90.2524618816 e
100.79804374 m
1617.00422699 4me
1491.79704043 4ee
707.678643216 4mm
94.0170150524 e
81.4175654373 m
1542.62498849 4me
91.6390362894 e
89.3313356869 m
1441.93386321 4me
92.1944981135 e
84.7329695579 m
1473.93201577 4me
1670.26023231 4mm
1375.86499196 4ee
987.502711384 4ee
92.9856755787 e
87.7270215873 m
1346.07088658 4me
1630.70202227 4mm
90.7593760295 e
1518.21637378 4ee
86.7962347633 e
110.96440587 m
1493.73386778 4me
1497.18135202 4mm
89.0423559184 e
96.3031802574 m
1488.30995896 4me
1455.04010579 4ee
85.587542116 m
1473.86767526 4ee
91.4959773887 g
92.8717004765 e
80.8472896 m
1346.22960062 4me
1694.70689178 4mm
74.4306338564 m
80.4429962583 e
82.1703619834 m
1270.97728038 4me
1639.68476528 4ee
1522.96480607 4ee
92.761112698 e
95.6988831926 m
1474.75076572 4me
1268.6448581 4mm
87.269340853 m
92.7484761788 e
1257.3210182 4ee
1505.37789199 4mm
92.464931297 e
88.6071511437 m
1590.62954801 4me
118.754705083 e
97.5558178039 m
51.837738529 e
87.9454603454 m
1529.07809825 4me
89.8782261397 m
88.2249625779 e
93.4261348849 m
1270.3351296 4me
84.3271062255 e
67.0632825958 m
1359.87790982 4me
93.5572899281 e
98.727677048 m
1597.63639458 4me
81.7700071396 m
89.9503202999 e
69.8427075618 m
1364.96968745 4me
79.5405592113 m
1.167113748 m
1577.58233287 4mm
103.28260088 m
72.0014957949 m
94.5346928479 e
98.0739457608 m
1452.35913212 4me
99.859233095 e
101.455459178 m
1644.84386454 4me
95.9549235843 e
93.0090627433 e
132.006703004 m
92.9669324108 e
79.742523414 m
1213.47715418 4me
92.4956429101 e
45.4174328568 m
1217.56940879 4me
90.4339708283 e
83.5256518507 m
1432.33046129 4me
90.4096104948 m
91.2226148654 e
97.0243487647 m
803.053929134 4me
89.296831733 e
93.1293782905 m
1509.31726989 4me
67.5351278909 e
91.2132583923 e
71.1875614404 m
1574.6242091 4me
1653.2894303 4mm
89.127388521 e
89.2676944466 m
1422.80514256 4me
1480.01247687 4mm
1528.36322737 4mm
91.7941959716 e
66.5525133762 m
1497.87700223 4me
1627.19721436 4ee
89.2862303533 e
1337.87185246 4mm
92.2587674141 e
96.5404495795 m
1556.55911309 4me
91.0735552865 e
91.7731297081 e
93.0980599722 m
1558.44764628 4me
91.064438195 e
55.2340939071 m
1446.134307 4me
86.8474361771 m
96.0799092713 m
89.910185781 e
102.771188449 m
1536.98164611 4me
90.6406121259 e
101.310138329 m
1384.63944132 4me
82.0540425451 e
92.9518313182 m
1526.84248485 4me
1573.7284799 4ee
92.3262735541 e
93.3038643597 m
1398.4334519 4me
1468.47881609 4ee
91.5712675128 e
89.6432121036 m
1490.65633041 4me
102.450422471 m
93.546943661 e
95.9279064156 m
1546.70449899 4me
1463.76881778 4ee
93.3721725657 m
1436.97643735 4mm
90.9073008411 e
95.6529137373 m
846.556869455 4me
1655.02575689 4ee
98.2356322425 m
113.921226181 m
86.7494151103 e
87.9996112223 m
1421.03192179 4me
1481.1705164 4ee
1360.57596908 4ee
1832.65091321 4mm
90.1931537425 e
1430.68599252 4mm
88.0853079202 e
104.689024346 m
1699.98726443 4me
93.8521003183 m
117.631110109 e
91.5640003682 m
97.4494625187 e
79.1589987964 m
1326.34951597 4me
91.9266465973 e
89.0908226178 m
1514.32464113 4me
1531.04737218 4mm
84.1108417991 m
91.4006402173 e
95.2733104771 m
1550.7952944 4me
92.8085598533 m
1201.79526698 4ee
85.1211791796 e
83.8878167635 m
1386.11475127 4me
93.4112681037 e
96.0992895109 m
1334.50024954 4me
74.2522268101 e
87.673956776 m
769.857617876 4me
1064.55444507 4mm
94.9021783401 e
87.4263289562 m
1483.56737744 4me
94.6501954039 e
84.8005371506 m
1405.78723106 4me
1505.94747623 4ee
82.4966272699 e
85.3314939369 m
1433.39157549 4me
1531.16290275 4ee
92.3037308131 e
79.7195737315 m
1427.14260304 4me
91.7976206055 e
8.12318704808 m
89.4956518788 e
91.3982948249 m
1530.76839792 4me
1428.66322474 4ee
14.4687905979 m
86.0998679686 e
86.3091368275 m
1504.32908378 4me
85.0328792108 e
89.1001930244 m
1467.18134934 4me
100.234201417 e
1783.80534707 4ee
93.7709032559 m
1482.6143042 4ee
86.8627015023 e
89.1992578897 m
1283.428969 4me
71.8574630227 m
91.2776570196 e
102.102679061 m
1560.48499994 4me
1518.83760738 4mm
91.8344312147 e
49.9425496506 m
1132.52536418 4me
1592.76742489 4ee
82.2674587748 m
93.8237568889 e
108.703468058 m
1704.31415915 4me
1565.71943573 4mm
103.277178261 e
84.5442878105 m
1444.09359512 4me
88.0347501924 e
91.1464678064 m
1492.61568241 4me
1583.43891363 4mm
118.669667352 e
92.0892438014 m
1557.97430861 4mm
1575.90989797 4mm
90.091940077 e
96.0672690369 m
1170.89496821 4me
1450.75228663 4mm
1082.81775079 m
95.6934375915 m
769.450459058 e
90.264995466 e
90.4235386392 m
1491.97696299 4me
83.3403546812 e
92.2666878073 e
89.5622549695 e
87.5910533353 m
1467.23972769 4me
88.1307192519 m
90.738064086 e
92.7575426015 m
1559.98886136 4me
1491.06657958 4ee
396.527738847 g
88.1604679024 e
73.8344902722 m
1549.84692094 4me
91.5142511713 e
95.7953575527 m
1484.4843349 4me
89.9249594915 e
87.5479423005 m
1457.76161957 4me
89.5488250585 e
93.9317590397 m
1483.75371887 4me
91.861625412 e
1510.51946897 4ee
94.734294898 e
183.2127172 e
1671.56117319 4mm
75.7729480041 m
105.387120137 m
152.640120698 e
1549.65548944 4mm
1619.13071651 4mm
90.7837091276 m
73.6527254205 m
90.104023503 e
94.4312718555 m
1472.81037156 4me
1521.26102206 4ee
89.1602019265 e
88.5812160828 m
1517.69216995 4me
67.4180328413 e
98.9227549176 m
1547.75490687 4me
88.1383856724 e
114.71217089 m
1686.53479928 4me
91.9615693621 m
1483.11964375 4ee
92.7576559394 m
1582.34743273 4mm
83.4243078059 m
1442.95139033 4mm
91.4677502483 e
95.1999500077 m
1571.76567742 4me
1230.80332603 4ee
1194.63731399 4ee
1285.30696486 4mm
1406.49713766 4ee
90.7646148137 e
1499.38090563 4mm
88.0766897855 e
89.8073682437 m
1565.75467279 4me
1682.24106589 4ee
91.706055981 e
99.1999053072 m
1648.78471822 4me
91.6948739451 e
81.056324999 m
1505.66884384 4ee
91.5032849476 e
95.2532446789 m
1740.30175544 4me
93.1168406859 e
92.1022096635 e
88.4989497619 m
1250.66089962 4me
1463.59179471 4ee
93.5209897976 e
90.0604691307 m
1484.29403495 4me
1434.30074064 4mm
88.9907624516 e
82.9624268912 m
1523.86834691 4me
89.7763486865 e
87.153443815 m
1428.74723538 4me
91.5062058264 e
74.6759065512 m
1391.56200116 4me
550.881042777 4ee
91.5913079786 e
62.2507530114 m
1428.73712694 4me
94.367847206 e
76.2258354533 m
1320.45650835 4me
88.5158338794 e
95.9387234875 m
1577.70827054 4me
89.5642643116 e
82.4490478222 m
1375.438544 4me
91.9991528021 e
8.9663088561 m
1703.23771122 4mm
91.7547668178 e
103.566619546 m
1384.11467764 4me
1613.50511953 4ee
91.8474226828 e
91.189399597 m
1552.27689823 4me
89.9906827545 e
98.5120239188 m
1553.7999968 4me
1154.20163484 4mm
81.3753211358 m
1489.15598308 4ee
92.7476390698 e
98.7580109532 m
1581.58000009 4me
83.970304681 m
1061.34207386 4ee
1513.77126101 4ee
1483.0467476 4mm
76.9325027856 m
1628.70721903 4ee
82.8851675017 m
91.4285154746 e
86.0735843375 m
1431.4547021 4me
88.1461443549 e
84.0009116265 m
1417.06554554 4me
90.5728613103 e
95.7768692852 m
1477.00885757 4me
71.4514895252 e
100.816439858 m
1454.84842805 4me
1470.15729079 4mm
90.22516782 e
99.6796151553 m
1603.06408722 4me
1428.41105348 4ee
1497.13001505 4mm
92.6873895684 e
106.78328751 m
1756.53495977 4me
67.5817427317 m
1253.38251536 4mm
1753.66416769 4mm
93.1849491248 e
87.1059345034 m
1438.29539756 4me
88.3271990682 m
92.9029321438 e
76.7608598355 m
1255.49993348 4me
1432.23766677 4ee
103.797942461 m
1459.39054806 4ee
90.4771052428 e
92.2967008543 m
1523.34645977 4me
90.8112346929 e
82.0327125379 m
1426.86705565 4me
91.2473471128 e
90.2945353082 m
1425.68723194 4me
1536.40421985 4ee
89.7538394215 e
94.3265489002 m
1669.65383585 4me
76.9611387563 e
87.3649171185 m
1456.80046476 4me
17.5331299711 e
81.5312342608 m
716.266113397 4me
1451.35733648 4ee
89.5598687657 e
158.584533989 m
90.593257741 e
98.3449808645 m
1567.13311867 4me
92.154813496 e
88.065376932 m
1361.42364563 4me
1491.49007801 4ee
92.1425835168 e
102.090219293 m
1551.43106678 4me
1506.29498787 4ee
60.5271615143 e
95.1673623024 m
816.233270499 4me
36.8745407781 g
